"","subject","itemID","pres.order","Item","Itemtype","Length","ColFreq","AdjFreq","NounFreq","MIScore","answer","res","RT"
"1941",15,134,79,"tragic danger","Baseline",13,0,8449,24508,0,FALSE,1,2217
"1942",15,135,63,"warm speed","Baseline",10,0,40333,39633,0,FALSE,1,1810
"1943",15,136,101,"weak speech ","Baseline",11,0,19839,50367,0,FALSE,0,1533
"1944",15,137,38,"wet sleep","Baseline",9,0,21716,49735,0,FALSE,1,1824
"1945",15,138,138,"wide year","Baseline",9,0,51059,440005,0,FALSE,1,2275
"1946",15,139,84,"yellow society","Baseline",14,0,32244,94963,0,FALSE,1,1786
"1947",17,1,118,"thick fog","JE",9,145,29284,7176,14.24,TRUE,0,1728
"1948",17,2,63,"stupid idea","JE",11,112,17762,126766,12.13,TRUE,0,1474
"1949",17,3,5,"thin lips ","JE",9,266,30704,25883,14.18,TRUE,1,1472
"1950",17,4,103,"deep love","JE",9,140,72697,192472,11.53,TRUE,1,1445
"1951",17,5,38,"small room","JE",10,1010,218756,212579,11.35,TRUE,1,917
"1952",17,6,25,"long sleep","JE",10,82,339087,49735,10.71,TRUE,1,1563
"1953",17,7,36,"cold tea","JE",8,37,70610,26082,12.98,TRUE,1,1018
"1954",17,8,12,"broken window","JE",13,249,35921,64072,13.12,TRUE,1,1627
"1955",17,9,49,"final year","JE",10,620,72740,440005,10.34,TRUE,0,1672
"1956",17,10,80,"front tire","JE",10,139,133697,6860,12.06,TRUE,0,1240
"1957",17,11,34,"famous person","JE",13,234,34411,145013,11.94,TRUE,1,1091
"1958",17,12,74,"good news","JE",9,10360,510181,181545,10.13,TRUE,1,863
"1959",17,13,99,"economic growth","JE",15,6627,117932,71125,12.24,TRUE,1,1158
"1960",17,14,93,"black hole","JE",10,2889,216065,29176,11.36,TRUE,1,1696
"1961",17,15,124,"near future","JE",11,2422,94759,124902,12.16,TRUE,1,1687
"1962",17,16,120,"tragic deaths","JE",13,49,8449,16097,15.11,TRUE,0,2134
"1963",17,17,27,"beautiful woman","JE",15,1386,57918,198046,11.49,TRUE,1,1364
"1964",17,18,2,"handsome man","JE",12,606,10463,370606,10.59,TRUE,0,2188
"1965",17,19,84,"bitter experience","JE",17,97,11204,124320,12.16,TRUE,0,2025
"1966",17,20,40,"big eyes","JE",8,321,258911,179554,11.1,TRUE,0,1646
"1967",17,21,131,"high price","JE",10,971,259029,75118,11.1,TRUE,0,1778
"1968",17,22,59,"strong wind","JE",11,238,93096,47843,12.58,TRUE,1,1377
"1969",17,23,116,"clean water","JE",11,1797,44428,220809,11.33,TRUE,1,1475
"1970",17,24,64,"bad debt","Eonly",8,203,123592,28828,12.17,TRUE,0,1678
"1971",17,25,134,"bare feet","Eonly",9,1552,13042,110485,12.33,TRUE,0,2049
"1972",17,26,69,"brief moment","Eonly",12,656,24617,129776,12.1,TRUE,1,1368
"1973",17,27,101,"broad daylight","Eonly",14,597,26590,4899,14.39,TRUE,0,1955
"1974",17,28,17,"busy road","Eonly",9,77,25295,97495,12.51,TRUE,1,1565
"1975",17,29,14,"careful attention","Eonly",17,396,24911,91677,12.6,TRUE,1,1614
"1976",17,30,97,"coming months","Eonly",13,938,152132,144499,11.87,TRUE,0,1590
"1977",17,31,138,"early bird","Eonly",10,178,176207,25214,11.66,TRUE,1,2222
"1978",17,32,26,"easy decision","Eonly",13,217,80870,79176,12.78,TRUE,1,1398
"1979",17,33,132,"false teeth","Eonly",11,200,19156,24757,14.49,TRUE,0,1938
"1980",17,34,46,"flat rate","Eonly",9,125,27148,73988,12.91,TRUE,0,1351
"1981",17,35,30,"free speech","Eonly",11,3214,130555,50367,12.09,TRUE,0,1616
"1982",17,36,4,"full understanding","Eonly",18,198,113335,58879,12.29,TRUE,0,2051
"1983",17,37,98,"hard luck","Eonly",9,93,168160,20336,11.73,TRUE,1,1681
"1984",17,38,81,"low speed","Eonly",9,501,90992,39633,12.6,TRUE,0,1535
"1985",17,39,13,"lucky guess","Eonly",11,30,22698,59459,13.23,TRUE,0,1773
"1986",17,40,56,"open arms","Eonly",9,473,161824,65970,11.78,TRUE,0,1706
"1987",17,41,61,"poor health","Eonly",11,642,66988,198218,11.49,TRUE,1,1328
"1988",17,42,82,"proud parents","Eonly",13,110,24917,139186,12,TRUE,0,1721
"1989",17,43,107,"quick look","Eonly",10,1038,42727,360912,10.62,TRUE,0,1557
"1990",17,44,66,"sharp rise","Eonly",10,172,24334,41594,13.74,TRUE,1,1688
"1991",17,45,85,"short notice","Eonly",12,516,90547,29744,12.61,TRUE,0,1698
"1992",17,46,95,"slow learner","Eonly",12,68,38788,3270,13.84,TRUE,0,1750
"1993",17,47,11,"active personality","Jonly",18,0,37799,18372,0,FALSE,0,1548
"1994",17,48,31,"cheap pay","Jonly",9,0,16483,111661,0,FALSE,1,1877
"1995",17,49,8,"dark society","Jonly",12,0,84962,94963,0,FALSE,0,1645
"1996",17,50,106,"delicious season","Jonly",16,0,7916,114909,0,FALSE,1,2027
"1997",17,51,94,"far eye","Jonly",7,0,191270,59867,0,FALSE,1,1671
"1998",17,52,21,"frank question","Jonly",14,6,36780,178198,0,FALSE,0,1363
"1999",17,53,57,"hot battle","Jonly",10,1,70927,40461,0,FALSE,0,1561
"2000",17,54,96,"light content","Jonly",13,1,138049,42635,0,FALSE,0,1829
"2001",17,55,10,"narrow thought","Jonly",14,0,23315,257709,0,FALSE,0,1844
"2002",17,56,51,"pretty animal","Jonly",13,2,95141,35105,0,FALSE,0,1557
"2003",17,57,35,"quiet war","Jonly",9,12,37210,210234,0,FALSE,1,1074
"2004",17,58,42,"severe home","Jonly",11,0,21417,332004,0,FALSE,1,1102
"2005",17,59,130,"shallow injury","Jonly",14,0,8449,20990,0,FALSE,0,2603
"2006",17,60,135,"silent force","Jonly",12,2,23400,96107,0,FALSE,1,2089
"2007",17,61,68,"slim branch","Jonly",11,0,6289,16595,0,FALSE,1,1722
"2008",17,62,50,"soft atmosphere","Jonly",15,0,34984,19918,0,FALSE,1,1853
"2009",17,63,137,"straight heart","Jonly",14,0,50686,107598,0,FALSE,1,2041
"2010",17,64,6,"sweet judgment","Jonly",14,1,34585,812,0,FALSE,1,1622
"2011",17,65,29,"tall danger","Jonly",11,0,29890,24508,0,FALSE,0,1699
"2012",17,66,76,"warm gift","Jonly",9,0,40333,26244,0,FALSE,1,1519
"2013",17,67,117,"weak rain ","Jonly",9,0,19839,33229,0,FALSE,1,1714
"2014",17,68,75,"wide market","Jonly",11,5,51059,115892,0,FALSE,1,1459
"2015",17,69,110,"yellow voice","Jonly",12,0,32244,111534,0,FALSE,0,1589
"2016",17,70,83,"active gift","Baseline",11,0,37799,26244,0,FALSE,1,1409
"2017",17,71,133,"bad lips","Baseline",8,0,123592,25883,0,FALSE,1,1983
"2018",17,72,100,"bare growth","Baseline",11,0,13042,71125,0,FALSE,1,1909
"2019",17,73,7,"beautiful understanding","Baseline",23,0,57918,58879,0,FALSE,1,1957
"2020",17,74,114,"big atmosphere","Baseline",14,1,258911,19918,0,FALSE,1,1887
"2021",17,75,91,"bitter hole","Baseline",11,0,11204,29176,0,FALSE,1,1474
"2022",17,76,22,"black news","Baseline",10,5,216065,181545,0,FALSE,0,1675
"2023",17,77,18,"brief decision","Baseline",14,0,24617,79176,0,FALSE,1,1528
"2024",17,78,9,"broad water","Baseline",11,5,26590,220809,0,FALSE,1,1973
"2025",17,79,86,"broken attention","Baseline",16,0,35921,91677,0,FALSE,1,1815
"2026",17,80,113,"busy content","Baseline",12,0,25295,42635,0,FALSE,1,2058
"2027",17,81,67,"careful weather","Baseline",15,0,24911,36103,0,FALSE,1,1861
"2028",17,82,52,"cheap notice","Baseline",12,0,16483,29744,0,FALSE,1,1484
"2029",17,83,65,"clean price","Baseline",11,0,44428,75118,0,FALSE,1,1639
"2030",17,84,3,"cold love","Baseline",9,0,70610,192472,0,FALSE,1,1515
"2031",17,85,111,"coming judgement","Baseline",15,0,152132,812,0,FALSE,1,1912
"2032",17,86,129,"dark months","Baseline",11,20,84962,144499,0,FALSE,0,2285
"2033",17,87,87,"deep room","Baseline",9,1,72697,212579,0,FALSE,1,1844
"2034",17,88,1,"delicious person","Baseline",16,1,7916,145013,0,FALSE,1,1336
"2035",17,89,119,"early guess","Baseline",11,3,176207,59459,0,FALSE,1,1925
"2036",17,90,15,"easy market","Baseline",11,2,80870,115892,0,FALSE,1,1595
"2037",17,91,58,"economic stone","Baseline",14,0,117932,39391,0,FALSE,1,1842
"2038",17,92,109,"false tire","Baseline",10,0,19156,6860,0,FALSE,1,2032
"2039",17,93,112,"famous eye","Baseline",10,2,34411,59867,0,FALSE,1,2010
"2040",17,94,104,"far home","Baseline",8,0,191270,332004,0,FALSE,1,1487
"2041",17,95,71,"final heart","Baseline",11,5,72740,107598,0,FALSE,1,1465
"2042",17,96,45,"flat bird","Baseline",9,0,27148,25214,0,FALSE,1,1478
"2043",17,97,72,"frank animal","Baseline",12,0,36780,35105,0,FALSE,1,1489
"2044",17,98,19,"free voice","Baseline",10,10,130555,111534,0,FALSE,1,1456
"2045",17,99,127,"front future","Baseline",12,0,133697,124902,0,FALSE,1,1711
"2046",17,100,102,"full question","Baseline",13,3,113335,178198,0,FALSE,1,1857
"2047",17,101,44,"good moment","Baseline",11,104,510181,129776,0,FALSE,1,1480
"2048",17,102,108,"handsome branch","Baseline",15,0,10463,370606,0,FALSE,1,1783
"2049",17,103,90,"hard injury","Baseline",11,0,168160,20990,0,FALSE,0,1582
"2050",17,104,121,"heavy season","Baseline",12,1,48286,114909,0,FALSE,1,2353
"2051",17,105,136,"hot parents","Baseline",11,0,70927,139186,0,FALSE,1,2407
"2052",17,106,73,"light window","Baseline",12,1,138049,64072,0,FALSE,1,1669
"2053",17,107,128,"long energy","Baseline",11,0,339087,88014,0,FALSE,0,2039
"2054",17,108,105,"low thought","Baseline",11,0,90992,257709,0,FALSE,0,2020
"2055",17,109,88,"lucky tea","Baseline",9,0,22698,26082,0,FALSE,1,1744
"2056",17,110,48,"narrow force","Baseline",12,0,23315,96107,0,FALSE,1,1547
"2057",17,111,41,"near feet","Baseline",9,0,94759,110485,0,FALSE,1,1462
"2058",17,112,23,"open teeth","Baseline",10,1,161824,24757,0,FALSE,0,1838
"2059",17,113,28,"poor war","Baseline",8,1,210234,210234,0,FALSE,1,1376
"2060",17,114,62,"pretty arms","Baseline",11,3,95141,65970,0,FALSE,1,1998
"2061",17,115,53,"proud idea","Baseline",10,0,24917,126766,0,FALSE,1,1513
"2062",17,116,32,"quick rate","Baseline",10,3,42727,73988,0,FALSE,0,1988
"2063",17,117,37,"quiet fog","Baseline",9,0,37210,7176,0,FALSE,1,1413
"2064",17,118,54,"severe learner","Baseline",14,0,21417,3270,0,FALSE,1,1669
"2065",17,119,115,"shallow road","Baseline",12,0,8449,97495,0,FALSE,0,1856
"2066",17,120,33,"sharp debt","Baseline",10,0,24334,28828,0,FALSE,1,1588
"2067",17,121,89,"short pay","Baseline",9,1,90547,111661,0,FALSE,1,2113
"2068",17,122,77,"silent experience","Baseline",17,0,23400,124320,0,FALSE,0,1382
"2069",17,123,92,"slim rise","Baseline",9,0,6289,41594,0,FALSE,1,1738
"2070",17,124,139,"slow luck","Baseline",9,0,38788,20336,0,FALSE,1,2029
"2071",17,125,79,"small look","Baseline",10,2,218756,360912,0,FALSE,1,1369
"2072",17,126,123,"soft woman","Baseline",10,6,34984,198046,0,FALSE,1,1327
"2073",17,127,126,"straight battle","Baseline",15,1,50686,40461,0,FALSE,1,1984
"2074",17,128,55,"strong deaths","Baseline",13,0,93096,16097,0,FALSE,1,1606
"2075",17,129,16,"stupid rain ","Baseline",11,1,17762,33229,0,FALSE,1,1450
"2076",17,130,70,"sweet wind","Baseline",10,6,34585,47843,0,FALSE,1,1511
"2077",17,131,78,"tall eyes","Baseline",9,0,29890,179554,0,FALSE,1,1561
"2078",17,132,43,"thick daylight","Baseline",14,0,29284,4899,0,FALSE,1,1433
"2079",17,133,122,"thin personality ","Baseline",16,0,30704,18372,0,FALSE,1,2590
"2080",17,134,24,"tragic danger","Baseline",13,0,8449,24508,0,FALSE,1,1508
"2081",17,135,47,"warm speed","Baseline",10,0,40333,39633,0,FALSE,1,1451
"2082",17,136,20,"weak speech ","Baseline",11,0,19839,50367,0,FALSE,1,1606
"2083",17,137,60,"wet sleep","Baseline",9,0,21716,49735,0,FALSE,1,1552
"2084",17,138,125,"wide year","Baseline",9,0,51059,440005,0,FALSE,0,2060
"2085",17,139,39,"yellow society","Baseline",14,0,32244,94963,0,FALSE,0,1124
"2086",18,1,44,"thick fog","JE",9,145,29284,7176,14.24,TRUE,0,980
"2087",18,2,97,"stupid idea","JE",11,112,17762,126766,12.13,TRUE,1,1535
"2088",18,3,40,"thin lips ","JE",9,266,30704,25883,14.18,TRUE,1,1766
"2089",18,4,85,"deep love","JE",9,140,72697,192472,11.53,TRUE,1,1430
"2090",18,5,69,"small room","JE",10,1010,218756,212579,11.35,TRUE,1,1082
"2091",18,6,68,"long sleep","JE",10,82,339087,49735,10.71,TRUE,1,1103
"2092",18,7,4,"cold tea","JE",8,37,70610,26082,12.98,TRUE,1,1180
"2093",18,8,2,"broken window","JE",13,249,35921,64072,13.12,TRUE,0,1066
"2094",18,9,10,"final year","JE",10,620,72740,440005,10.34,TRUE,1,1258
"2095",18,10,127,"front tire","JE",10,139,133697,6860,12.06,TRUE,0,1033
"2096",18,11,54,"famous person","JE",13,234,34411,145013,11.94,TRUE,1,1246
"2097",18,12,105,"good news","JE",9,10360,510181,181545,10.13,TRUE,1,1054
"2098",18,13,138,"economic growth","JE",15,6627,117932,71125,12.24,TRUE,1,1193
"2099",18,14,82,"black hole","JE",10,2889,216065,29176,11.36,TRUE,0,1243
"2100",18,15,51,"near future","JE",11,2422,94759,124902,12.16,TRUE,1,1103
"2101",18,16,27,"tragic deaths","JE",13,49,8449,16097,15.11,TRUE,0,1988
"2102",18,17,92,"beautiful woman","JE",15,1386,57918,198046,11.49,TRUE,1,1268
"2103",18,18,117,"handsome man","JE",12,606,10463,370606,10.59,TRUE,0,1565
"2104",18,19,129,"bitter experience","JE",17,97,11204,124320,12.16,TRUE,0,2044
"2105",18,20,6,"big eyes","JE",8,321,258911,179554,11.1,TRUE,1,821
"2106",18,21,15,"high price","JE",10,971,259029,75118,11.1,TRUE,1,1479
"2107",18,22,87,"strong wind","JE",11,238,93096,47843,12.58,TRUE,1,1737
"2108",18,23,130,"clean water","JE",11,1797,44428,220809,11.33,TRUE,1,1233
"2109",18,24,136,"bad debt","Eonly",8,203,123592,28828,12.17,TRUE,0,1102
"2110",18,25,109,"bare feet","Eonly",9,1552,13042,110485,12.33,TRUE,0,930
"2111",18,26,114,"brief moment","Eonly",12,656,24617,129776,12.1,TRUE,1,1201
"2112",18,27,139,"broad daylight","Eonly",14,597,26590,4899,14.39,TRUE,0,1953
"2113",18,28,135,"busy road","Eonly",9,77,25295,97495,12.51,TRUE,0,1545
"2114",18,29,71,"careful attention","Eonly",17,396,24911,91677,12.6,TRUE,0,1358
"2115",18,30,50,"coming months","Eonly",13,938,152132,144499,11.87,TRUE,0,1152
"2116",18,31,121,"early bird","Eonly",10,178,176207,25214,11.66,TRUE,1,949
"2117",18,32,79,"easy decision","Eonly",13,217,80870,79176,12.78,TRUE,1,1227
"2118",18,33,49,"false teeth","Eonly",11,200,19156,24757,14.49,TRUE,0,1565
"2119",18,34,91,"flat rate","Eonly",9,125,27148,73988,12.91,TRUE,0,1111
"2120",18,35,80,"free speech","Eonly",11,3214,130555,50367,12.09,TRUE,1,1212
"2121",18,36,120,"full understanding","Eonly",18,198,113335,58879,12.29,TRUE,0,1068
"2122",18,37,70,"hard luck","Eonly",9,93,168160,20336,11.73,TRUE,1,1806
"2123",18,38,7,"low speed","Eonly",9,501,90992,39633,12.6,TRUE,1,1262
"2124",18,39,108,"lucky guess","Eonly",11,30,22698,59459,13.23,TRUE,0,1116
"2125",18,40,137,"open arms","Eonly",9,473,161824,65970,11.78,TRUE,0,1290
"2126",18,41,96,"poor health","Eonly",11,642,66988,198218,11.49,TRUE,0,1724
"2127",18,42,126,"proud parents","Eonly",13,110,24917,139186,12,TRUE,0,1121
"2128",18,43,32,"quick look","Eonly",10,1038,42727,360912,10.62,TRUE,1,1233
"2129",18,44,132,"sharp rise","Eonly",10,172,24334,41594,13.74,TRUE,0,1016
"2130",18,45,98,"short notice","Eonly",12,516,90547,29744,12.61,TRUE,0,1234
"2131",18,46,110,"slow learner","Eonly",12,68,38788,3270,13.84,TRUE,0,1104
"2132",18,47,3,"active personality","Jonly",18,0,37799,18372,0,FALSE,0,2035
"2133",18,48,57,"cheap pay","Jonly",9,0,16483,111661,0,FALSE,1,1243
"2134",18,49,22,"dark society","Jonly",12,0,84962,94963,0,FALSE,1,1093
"2135",18,50,118,"delicious season","Jonly",16,0,7916,114909,0,FALSE,1,1089
"2136",18,51,83,"far eye","Jonly",7,0,191270,59867,0,FALSE,1,1544
"2137",18,52,128,"frank question","Jonly",14,6,36780,178198,0,FALSE,0,1427
"2138",18,53,34,"hot battle","Jonly",10,1,70927,40461,0,FALSE,1,2010
"2139",18,54,35,"light content","Jonly",13,1,138049,42635,0,FALSE,0,1589
"2140",18,55,66,"narrow thought","Jonly",14,0,23315,257709,0,FALSE,1,1073
"2141",18,56,99,"pretty animal","Jonly",13,2,95141,35105,0,FALSE,1,1288
"2142",18,57,28,"quiet war","Jonly",9,12,37210,210234,0,FALSE,1,1187
"2143",18,58,123,"severe home","Jonly",11,0,21417,332004,0,FALSE,1,1759
"2144",18,59,78,"shallow injury","Jonly",14,0,8449,20990,0,FALSE,1,1124
"2145",18,60,72,"silent force","Jonly",12,2,23400,96107,0,FALSE,1,1160
"2146",18,61,63,"slim branch","Jonly",11,0,6289,16595,0,FALSE,1,887
"2147",18,62,26,"soft atmosphere","Jonly",15,0,34984,19918,0,FALSE,1,1886
"2148",18,63,75,"straight heart","Jonly",14,0,50686,107598,0,FALSE,1,1628
"2149",18,64,102,"sweet judgment","Jonly",14,1,34585,812,0,FALSE,1,1015
"2150",18,65,112,"tall danger","Jonly",11,0,29890,24508,0,FALSE,1,1175
"2151",18,66,37,"warm gift","Jonly",9,0,40333,26244,0,FALSE,0,1687
"2152",18,67,39,"weak rain ","Jonly",9,0,19839,33229,0,FALSE,1,1476
"2153",18,68,122,"wide market","Jonly",11,5,51059,115892,0,FALSE,1,1458
"2154",18,69,41,"yellow voice","Jonly",12,0,32244,111534,0,FALSE,0,1479
"2155",18,70,116,"active gift","Baseline",11,0,37799,26244,0,FALSE,1,1480
"2156",18,71,74,"bad lips","Baseline",8,0,123592,25883,0,FALSE,1,1936
"2157",18,72,31,"bare growth","Baseline",11,0,13042,71125,0,FALSE,1,1612
"2158",18,73,59,"beautiful understanding","Baseline",23,0,57918,58879,0,FALSE,1,2045
"2159",18,74,58,"big atmosphere","Baseline",14,1,258911,19918,0,FALSE,0,1327
"2160",18,75,45,"bitter hole","Baseline",11,0,11204,29176,0,FALSE,1,2170
"2161",18,76,90,"black news","Baseline",10,5,216065,181545,0,FALSE,1,1991
"2162",18,77,131,"brief decision","Baseline",14,0,24617,79176,0,FALSE,0,1100
"2163",18,78,23,"broad water","Baseline",11,5,26590,220809,0,FALSE,1,1459
"2164",18,79,8,"broken attention","Baseline",16,0,35921,91677,0,FALSE,1,1304
"2165",18,80,13,"busy content","Baseline",12,0,25295,42635,0,FALSE,1,1119
"2166",18,81,86,"careful weather","Baseline",15,0,24911,36103,0,FALSE,1,1830
"2167",18,82,125,"cheap notice","Baseline",12,0,16483,29744,0,FALSE,1,1175
"2168",18,83,73,"clean price","Baseline",11,0,44428,75118,0,FALSE,1,1606
"2169",18,84,9,"cold love","Baseline",9,0,70610,192472,0,FALSE,1,1155
"2170",18,85,17,"coming judgement","Baseline",15,0,152132,812,0,FALSE,1,1915
"2171",18,86,84,"dark months","Baseline",11,20,84962,144499,0,FALSE,0,2477
"2172",18,87,100,"deep room","Baseline",9,1,72697,212579,0,FALSE,1,1300
"2173",18,88,52,"delicious person","Baseline",16,1,7916,145013,0,FALSE,1,1767
"2174",18,89,12,"early guess","Baseline",11,3,176207,59459,0,FALSE,1,1265
"2175",18,90,134,"easy market","Baseline",11,2,80870,115892,0,FALSE,1,1257
"2176",18,91,11,"economic stone","Baseline",14,0,117932,39391,0,FALSE,0,2024
"2177",18,92,56,"false tire","Baseline",10,0,19156,6860,0,FALSE,1,1101
"2178",18,93,81,"famous eye","Baseline",10,2,34411,59867,0,FALSE,1,1262
"2179",18,94,14,"far home","Baseline",8,0,191270,332004,0,FALSE,1,1522
"2180",18,95,64,"final heart","Baseline",11,5,72740,107598,0,FALSE,1,1759
"2181",18,96,113,"flat bird","Baseline",9,0,27148,25214,0,FALSE,1,978
"2182",18,97,36,"frank animal","Baseline",12,0,36780,35105,0,FALSE,1,1203
"2183",18,98,47,"free voice","Baseline",10,10,130555,111534,0,FALSE,0,1422
"2184",18,99,30,"front future","Baseline",12,0,133697,124902,0,FALSE,1,1675
"2185",18,100,33,"full question","Baseline",13,3,113335,178198,0,FALSE,1,1686
"2186",18,101,65,"good moment","Baseline",11,104,510181,129776,0,FALSE,0,1236
"2187",18,102,21,"handsome branch","Baseline",15,0,10463,370606,0,FALSE,1,1544
"2188",18,103,119,"hard injury","Baseline",11,0,168160,20990,0,FALSE,1,1140
"2189",18,104,106,"heavy season","Baseline",12,1,48286,114909,0,FALSE,1,1238
"2190",18,105,20,"hot parents","Baseline",11,0,70927,139186,0,FALSE,0,1572
"2191",18,106,53,"light window","Baseline",12,1,138049,64072,0,FALSE,0,1479
"2192",18,107,42,"long energy","Baseline",11,0,339087,88014,0,FALSE,0,2122
"2193",18,108,95,"low thought","Baseline",11,0,90992,257709,0,FALSE,1,1386
"2194",18,109,60,"lucky tea","Baseline",9,0,22698,26082,0,FALSE,1,2097
"2195",18,110,94,"narrow force","Baseline",12,0,23315,96107,0,FALSE,1,996
"2196",18,111,19,"near feet","Baseline",9,0,94759,110485,0,FALSE,1,1181
"2197",18,112,46,"open teeth","Baseline",10,1,161824,24757,0,FALSE,1,1452
"2198",18,113,29,"poor war","Baseline",8,1,210234,210234,0,FALSE,1,1310
"2199",18,114,88,"pretty arms","Baseline",11,3,95141,65970,0,FALSE,1,921
"2200",18,115,77,"proud idea","Baseline",10,0,24917,126766,0,FALSE,1,1663
"2201",18,116,89,"quick rate","Baseline",10,3,42727,73988,0,FALSE,1,1118
"2202",18,117,61,"quiet fog","Baseline",9,0,37210,7176,0,FALSE,1,1127
"2203",18,118,5,"severe learner","Baseline",14,0,21417,3270,0,FALSE,1,1281
"2204",18,119,48,"shallow road","Baseline",12,0,8449,97495,0,FALSE,1,1056
"2205",18,120,76,"sharp debt","Baseline",10,0,24334,28828,0,FALSE,1,1696
"2206",18,121,25,"short pay","Baseline",9,1,90547,111661,0,FALSE,1,1712
"2207",18,122,62,"silent experience","Baseline",17,0,23400,124320,0,FALSE,0,1556
"2208",18,123,16,"slim rise","Baseline",9,0,6289,41594,0,FALSE,0,1437
"2209",18,124,43,"slow luck","Baseline",9,0,38788,20336,0,FALSE,1,1460
"2210",18,125,55,"small look","Baseline",10,2,218756,360912,0,FALSE,1,1328
"2211",18,126,124,"soft woman","Baseline",10,6,34984,198046,0,FALSE,1,1399
"2212",18,127,101,"straight battle","Baseline",15,1,50686,40461,0,FALSE,1,1260
"2213",18,128,104,"strong deaths","Baseline",13,0,93096,16097,0,FALSE,1,1319
"2214",18,129,1,"stupid rain ","Baseline",11,1,17762,33229,0,FALSE,1,1287
"2215",18,130,93,"sweet wind","Baseline",10,6,34585,47843,0,FALSE,1,1644
"2216",18,131,107,"tall eyes","Baseline",9,0,29890,179554,0,FALSE,1,1058
"2217",18,132,67,"thick daylight","Baseline",14,0,29284,4899,0,FALSE,1,919
"2218",18,133,133,"thin personality ","Baseline",16,0,30704,18372,0,FALSE,1,1185
"2219",18,134,115,"tragic danger","Baseline",13,0,8449,24508,0,FALSE,1,1207
"2220",18,135,103,"warm speed","Baseline",10,0,40333,39633,0,FALSE,1,1202
"2221",18,136,24,"weak speech ","Baseline",11,0,19839,50367,0,FALSE,1,1460
"2222",18,137,38,"wet sleep","Baseline",9,0,21716,49735,0,FALSE,1,1469
"2223",18,138,18,"wide year","Baseline",9,0,51059,440005,0,FALSE,0,1239
"2224",18,139,111,"yellow society","Baseline",14,0,32244,94963,0,FALSE,1,1297
"2225",19,1,28,"thick fog","JE",9,145,29284,7176,14.24,TRUE,0,881
"2226",19,2,5,"stupid idea","JE",11,112,17762,126766,12.13,TRUE,1,857
"2227",19,3,95,"thin lips ","JE",9,266,30704,25883,14.18,TRUE,1,1093
"2228",19,4,47,"deep love","JE",9,140,72697,192472,11.53,TRUE,1,799
"2229",19,5,118,"small room","JE",10,1010,218756,212579,11.35,TRUE,1,1365
"2230",19,6,67,"long sleep","JE",10,82,339087,49735,10.71,TRUE,1,945
"2231",19,7,63,"cold tea","JE",8,37,70610,26082,12.98,TRUE,1,704
"2232",19,8,103,"broken window","JE",13,249,35921,64072,13.12,TRUE,1,706
"2233",19,9,41,"final year","JE",10,620,72740,440005,10.34,TRUE,1,757
"2234",19,10,133,"front tire","JE",10,139,133697,6860,12.06,TRUE,1,1606
"2235",19,11,134,"famous person","JE",13,234,34411,145013,11.94,TRUE,1,651
"2236",19,12,57,"good news","JE",9,10360,510181,181545,10.13,TRUE,1,731
"2237",19,13,33,"economic growth","JE",15,6627,117932,71125,12.24,TRUE,1,969
"2238",19,14,96,"black hole","JE",10,2889,216065,29176,11.36,TRUE,1,646
"2239",19,15,23,"near future","JE",11,2422,94759,124902,12.16,TRUE,1,1098
"2240",19,16,68,"tragic deaths","JE",13,49,8449,16097,15.11,TRUE,0,1636
"2241",19,17,108,"beautiful woman","JE",15,1386,57918,198046,11.49,TRUE,1,794
"2242",19,18,93,"handsome man","JE",12,606,10463,370606,10.59,TRUE,1,970
"2243",19,19,27,"bitter experience","JE",17,97,11204,124320,12.16,TRUE,1,1480
"2244",19,20,110,"big eyes","JE",8,321,258911,179554,11.1,TRUE,1,655
"2245",19,21,104,"high price","JE",10,971,259029,75118,11.1,TRUE,1,584
"2246",19,22,136,"strong wind","JE",11,238,93096,47843,12.58,TRUE,1,875
"2247",19,23,98,"clean water","JE",11,1797,44428,220809,11.33,TRUE,1,648
"2248",19,24,81,"bad debt","Eonly",8,203,123592,28828,12.17,TRUE,0,1802
"2249",19,25,20,"bare feet","Eonly",9,1552,13042,110485,12.33,TRUE,1,1283
"2250",19,26,84,"brief moment","Eonly",12,656,24617,129776,12.1,TRUE,1,1501
"2251",19,27,112,"broad daylight","Eonly",14,597,26590,4899,14.39,TRUE,0,1806
"2252",19,28,72,"busy road","Eonly",9,77,25295,97495,12.51,TRUE,1,691
"2253",19,29,94,"careful attention","Eonly",17,396,24911,91677,12.6,TRUE,1,807
"2254",19,30,83,"coming months","Eonly",13,938,152132,144499,11.87,TRUE,0,1484
"2255",19,31,24,"early bird","Eonly",10,178,176207,25214,11.66,TRUE,1,673
"2256",19,32,66,"easy decision","Eonly",13,217,80870,79176,12.78,TRUE,1,2789
"2257",19,33,51,"false teeth","Eonly",11,200,19156,24757,14.49,TRUE,0,1055
"2258",19,34,3,"flat rate","Eonly",9,125,27148,73988,12.91,TRUE,0,2371
"2259",19,35,80,"free speech","Eonly",11,3214,130555,50367,12.09,TRUE,1,2159
"2260",19,36,105,"full understanding","Eonly",18,198,113335,58879,12.29,TRUE,1,755
"2261",19,37,79,"hard luck","Eonly",9,93,168160,20336,11.73,TRUE,0,955
"2262",19,38,115,"low speed","Eonly",9,501,90992,39633,12.6,TRUE,1,797
